fromNode	toNode	weight	direction	fromAltName	toAltName
CMPK2	IFIT1	0.334915118355276	undirected	NA	IFIT1
CMPK2	IFIT2	0.191794215526708	undirected	NA	IFIT2
CMPK2	IFIT5	0.245272381837051	undirected	NA	IFIT5
CMPK2	IRF7	0.072069917976908	undirected	NA	IRF7
CMPK2	ISG15	0.287204655401353	undirected	NA	ISG15
CMPK2	LAP3	0.066816888123955	undirected	NA	LAP3
CMPK2	MX1	0.272074633909343	undirected	NA	MX1
CMPK2	OAS1	0.106993695358925	undirected	NA	OAS1
CMPK2	OAS3	0.264301672553202	undirected	NA	OAS3
CMPK2	PLSCR1	0.0524277946931415	undirected	NA	PLSCR1
CMPK2	PNPT1	0.0742453191036865	undirected	NA	PNPT1
CMPK2	REC8	0.0384143558490148	undirected	NA	REC8
CMPK2	RSAD2	0.361929563376741	undirected	NA	RSAD2
CMPK2	RTP4	0.143930277882777	undirected	NA	RTP4
CMPK2	SAMD9	0.0453967202221079	undirected	NA	SAMD9
CMPK2	SCO2	0.0422867496700585	undirected	NA	SCO2
CMPK2	SERPING1	0.0875371012385222	undirected	NA	SERPING1
CMPK2	SIGLEC1	0.180207038194788	undirected	NA	SIGLEC1
CMPK2	SP110	0.0324157165237576	undirected	NA	SP110
CMPK2	SPATS2L	0.119753532523185	undirected	NA	NA
CMPK2	STAT2	0.0417178297296632	undirected	NA	STAT2
CMPK2	TMEM123	0.0457509744159464	undirected	NA	TMEM123
CMPK2	TNFSF10	0.0382571859636941	undirected	NA	TNFSF10
CMPK2	TRIM22	0.212203984433926	undirected	NA	TRIM22
CMPK2	USP18	0.147831314987412	undirected	NA	USP18
CMPK2	XAF1	0.13810401086657	undirected	NA	XAF1
CMPK2	ZCCHC2	0.0916403428454082	undirected	NA	ZCCHC2
CXCL10	ETV7	0.0219833091597769	undirected	CXCL10	ETV7
CXCL10	GBP1	0.0483118335905084	undirected	CXCL10	GBP1
CXCL10	HERC5	0.0402604290880593	undirected	CXCL10	HERC5
CXCL10	IFI44	0.0360234835854246	undirected	CXCL10	IFI44
CXCL10	IFIT1	0.0417390753514231	undirected	CXCL10	IFIT1
CXCL10	IFIT5	0.02310971117783	undirected	CXCL10	IFIT5
CXCL10	IRF7	0.0247265789168648	undirected	CXCL10	IRF7
CXCL10	ISG15	0.0407631093081084	undirected	CXCL10	ISG15
CXCL10	LAP3	0.0651250781340282	undirected	CXCL10	LAP3
CXCL10	MX1	0.0456740117765984	undirected	CXCL10	MX1
CXCL10	OAS1	0.0452039684217839	undirected	CXCL10	OAS1
CXCL10	OAS3	0.0569666155007341	undirected	CXCL10	OAS3
CXCL10	RSAD2	0.0487621875789256	undirected	CXCL10	RSAD2
CXCL10	RTP4	0.0212643848609387	undirected	CXCL10	RTP4
CXCL10	SERPING1	0.0342703155153684	undirected	CXCL10	SERPING1
CXCL10	SIGLEC1	0.033146702814289	undirected	CXCL10	SIGLEC1
CXCL10	SPATS2L	0.0441914877425419	undirected	CXCL10	NA
CXCL10	USP18	0.0411250536489168	undirected	CXCL10	USP18
CXCL10	XAF1	0.0317273840061101	undirected	CXCL10	XAF1
DDX58	DDX60L	0.0348502270711883	undirected	DDX58	DDX60L
DDX58	EIF2AK2	0.0533369339534262	undirected	DDX58	EIF2AK2
DDX58	GBP1	0.0453048619192553	undirected	DDX58	GBP1
DDX58	HERC5	0.212353202034977	undirected	DDX58	HERC5
DDX58	IFI27	0.0268874407537431	undirected	DDX58	IFI27
DDX58	IFI44	0.200744607727064	undirected	DDX58	IFI44
DDX58	IFIT1	0.229778476357246	undirected	DDX58	IFIT1
DDX58	IFIT2	0.107864304596854	undirected	DDX58	IFIT2
DDX58	IFIT5	0.154695775583376	undirected	DDX58	IFIT5
DDX58	IRF7	0.0316538667069123	undirected	DDX58	IRF7
DDX58	ISG15	0.177122386080836	undirected	DDX58	ISG15
DDX58	LAP3	0.0316334261524853	undirected	DDX58	LAP3
DDX58	MX1	0.160268917557056	undirected	DDX58	MX1
DDX58	OAS1	0.0460855090328892	undirected	DDX58	OAS1
DDX58	OAS3	0.139930464520449	undirected	DDX58	OAS3
DDX58	PLSCR1	0.0308749146954053	undirected	DDX58	PLSCR1
DDX58	RSAD2	0.232192432894964	undirected	DDX58	RSAD2
DDX58	RTP4	0.0596206524525369	undirected	DDX58	RTP4
DDX58	SERPING1	0.0507027258885447	undirected	DDX58	SERPING1
DDX58	SIGLEC1	0.098291600481474	undirected	DDX58	SIGLEC1
