"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"GSM518691",0.0620886317869054,-0.0752039785332203,-0.00551722762155615,-0.0126057344746368,0.0108533101035413,-0.0324095861100042,-0.0290754000412956,0.00628992553767135,0.018724364481507,-0.0922419535206002,-0.0295917430205764,-0.0232283287909676,-0.0130323666016065,-0.0160119426989148,0.0670370558832583,0.011372906669611,0.0931781034782295,0.012358045335169
"GSM518692",0.0041433878999815,-0.0429388462722221,-0.0380021721831033,-0.0127960996812032,-0.0180986904252831,-0.0115440614075617,-0.0484023714007258,0.1025379174161,0.0382569228930368,0.0322581734937597,-0.00158403971747288,0.0869983262730479,-0.036326534683361,-0.044157118500062,-0.00839392640144033,0.0419120211292733,0.0602227245532998,-0.0149429282136738
"GSM518696",0.0438045309199992,-0.0611842602783986,-0.0804196535082221,-0.0176466756432346,-0.0134537302407894,-0.00201866410963861,-0.0566217380891365,0.0879369793392446,0.0476226263455067,-0.0517590164270133,-0.00585050460199144,0.0325023718557409,-0.0500838535315519,-0.0257189223178049,-0.0209808757348676,0.086856276067923,0.120148768193174,-0.0242329346830794
"GSM518697",-0.034553113249073,-0.0710472195692412,0.0545768515891929,0.016592950157076,-0.0347051443504707,0.00701825141874254,-0.0349683284326677,0.0726742029936362,-0.0575510899355804,-0.038261876918088,-0.0149097719847134,0.0316998499857575,-0.00550556654543626,-0.103987673447536,-0.0135365568840153,0.0980025156415265,0.0570059403883401,0.0241602573213189
"GSM518699",0.110172847731725,-0.092986687612228,0.150281286805843,0.0300271476157967,-0.151269212935822,0.00649350473412438,-0.0129298558688069,-0.0814018315032857,-0.0722275009890784,0.0426949600730955,-0.0638907849206651,0.115220644734305,0.0119131784353843,0.0414115013231336,-0.0539208242664349,0.0706570915135774,-0.00973271269673846,0.159984805501879
"GSM518700",0.0393331241603648,-0.0274296069202356,-0.0864406463021373,0.00546432416977983,0.0649881757622947,0.0188446037731949,-0.0683280902643686,0.13296553884187,-0.0418349466975927,0.00272664494600122,0.22906859646736,-0.0161289009698469,-0.0483305539443739,-0.0189751810058182,0.0082821676119953,-0.0394807982536139,0.0895548856993926,-0.0485635582211879
"GSM518702",0.207162838073456,-0.0653020022928064,0.0705367108431723,0.0262670204886458,-0.113941961346156,0.0202319929099578,-0.0470623724867383,-0.124007756170518,0.0228407734027407,-0.0638047378389913,0.00410273893905481,-0.0285435484052344,0.018205757996528,0.141818673521235,0.0257650725481821,0.169685255674732,0.0265539115496249,0.0180418739244052
"GSM518703",-0.0399014785912717,-0.012908503571718,-0.0412108401860195,0.0011272035916005,0.0995358954787977,0.00883727266896906,-0.0648310608474326,0.10166308763195,0.107994008709292,-0.0597903486236922,-0.030381656354515,-0.037676265337866,-0.0335708707094024,-0.080712915345231,-0.0143952765122085,-0.00375044975891069,0.0730489325121535,0.0215025223644645
"GSM518705",0.0422782271739943,-0.0546363297305649,-0.0368661108232863,-0.00773288170407384,0.0516390247470652,-0.00798632918740147,-0.0422285497547631,0.0114212953901484,0.140299935112623,-0.123324658435861,0.235308233926905,-0.0505028952130675,-0.0222393875390078,-0.0209870220835528,0.0135907955304226,-0.0166137580760593,0.096930704343554,0.00955196498892991
"GSM518707",0.0430961508512099,-0.0927464492404238,0.00555953902387706,-0.00832365917710792,-0.0827523224537025,-0.072721679976049,-0.0129681755747416,0.0819074324380385,0.019934914998709,-0.0454083166958889,0.0209661494105643,0.0647310849816655,-0.0269535473960817,-0.0491954201696609,-0.00751855428520889,0.0637637787797011,0.0911712606524935,0.0512658710433003
"GSM518708",0.00698353479087326,-0.0319590554321737,0.00494320678802302,-0.0196366744747998,0.0161161005204841,-0.00127622367648389,-0.0553568745930073,0.0223270721675281,0.068142045490656,-0.0357119084227681,-0.00720055598487069,0.00741856128351674,-0.0353553786429819,-0.0121900646068208,-0.0461771486603895,0.0418039958266276,0.049666316760616,0.0301976601976915
"GSM518709",-0.000914417976347614,-0.0823990139697584,0.0309705536024707,0.0309828745448623,-0.0559279592539509,0.00294511616536798,-0.0480524416978168,0.0642687138326016,0.0509703229651662,-0.0464148143380311,-0.0323704246220903,0.0480470930093584,-0.0281009281196744,-0.0695945532634325,0.00165064833743037,0.0159878129588125,0.0769952998678923,0.0321656023803033
"GSM518713",0.0114422703944969,-0.0315538008415073,-0.0692798985008423,-0.00925265828261709,0.0493628993202348,-0.00573631789474211,-0.0408781291493693,0.076266183496807,0.0225649703694413,-0.0753793536027117,-0.0144205344824326,-0.00536029049871295,-0.0208941828441387,-0.0360226481182607,-0.0430542014146356,-0.0239019324570837,0.0767189032628407,-0.0123922905592064
"GSM518716",0.0310556860056289,-0.0434846233477064,-0.0730264960185546,-0.00258229044780393,0.00833967955778698,-0.00744587035622449,-0.0572787412400853,0.0412815431071819,-0.0592931252231874,-0.0684008370919519,-0.0110476191522745,0.00498704043857677,-0.0363871822992453,-0.0190753559088202,-0.0478402111991033,0.0674366900766006,0.088535552012304,-0.00843494740239637
"GSM518717",0.113191025861513,-0.0341764018566963,-0.0710057477100963,-0.0172833304393594,0.065273893435214,-0.00767771713095618,-0.0442314568648564,0.0238744599872618,0.013487042910255,-0.00228389303925418,0.117841486923335,-0.0564285217228973,-0.0397657150724673,0.0705192194345034,-0.0351113850533409,-0.0749339432028037,0.0842617454802398,-0.0150278414429109
"GSM518718",-0.00632688894993867,-0.0769829885837688,-0.0559782979182588,-0.0881640088151296,-0.00468112400547908,-0.0676871127329646,0.122588574457915,0.0365313416015522,0.0331658811449955,-0.00985494154036484,0.0164347784783527,0.0710189810289009,-0.0258068928409405,-0.0840939522468453,0.109685960885681,0.019472912190763,0.0884039499037085,0.0167237271627152
"GSM518719",-0.0485786861150999,-0.0890892471065136,0.00487318979747349,0.0171628388245264,-0.0417469473076519,-0.0116075068264224,0.0687485033065368,0.0486654561947703,-0.00827834438968468,0.0730960116614462,-0.0177892064672832,0.142215552049346,-0.012160255634352,-0.122559226383884,0.00112722035231945,-0.0242253893916444,0.0610189547956183,0.0563253213278659
"GSM518720",0.178376030234046,-0.059067209786816,-0.0206017896514114,0.011314831440437,-0.0875247422125857,0.0142372333885919,-0.0267055803493076,-0.00431054805766581,-0.00133786115431493,-0.0219807751375785,0.060825628560624,0.0440418289022996,0.00784246355371529,0.0883637491210348,-0.0120804831827637,0.0199336433170558,0.0322339996532476,-0.00156436169169812
"GSM518721",0.0896222038879088,-0.0492325140313922,-0.049707109087102,0.00209465901809601,0.0695267383355235,0.0150639150068559,-0.0419208675273661,0.101957154751055,0.0185745370193639,-0.00721703609207661,0.021189210303685,-0.0351589558802899,-0.0340595141311856,0.0441361302596828,-0.0489526160449307,-0.0895907142585952,0.100353712882377,-0.0224253496035494
"GSM518722",0.0216443483114319,-0.0298515009687779,-0.0766410646082293,0.00124793868474476,0.0634113242307473,-4.36743773566582e-05,-0.0590855222975332,0.0647486365383264,0.0864762713342448,-0.0987833592863398,-0.0261131788831693,-0.0550042458848543,-0.0223615619900887,-0.0110958559430258,-0.0417478098170842,0.0563560812913507,0.0946789125400338,-0.00423954886197162
"GSM518723",0.0501634967245133,-0.0602507677264301,-0.0531111469490178,-0.0134034907611337,-0.0217080574442151,-0.0103457377675464,0.00321616817898873,-0.0319450602906456,0.127292262480216,-0.0320058259756085,0.0145812119908297,0.0348185644448234,-0.0251642933217529,-0.00524354173616838,-0.00636664577018291,0.0581327844711256,0.081331464843591,0.0158462608605944
"GSM518725",-0.0122816870746294,-0.062594030694031,0.0410756742779089,0.0131463927116508,-0.0539534112944192,0.0211091422827493,-0.0315323104794949,-0.0472846640281773,-0.00470270395185472,0.070047108114038,-0.0139658957680657,0.139467671837847,-0.0280865126625245,-0.0665808226609541,-0.0253668613047307,0.0065178222205249,0.0389407781587807,-0.000380331903349183
"GSM518727",-0.00283478004040501,-0.0710270886928026,-0.00323795897233556,0.00349404412566464,0.00424283550540175,-0.0205650496530944,0.0416158156445891,0.0393371218159595,0.0436659273299257,-0.0606862573622492,-0.0100523280221723,-0.00269814993562714,-0.00666012962033739,-0.0501137985950244,-0.0217381956002849,-0.0108213176867128,0.0868691865310761,0.0208036671409824
"GSM518728",-0.0636709341705692,-0.0883642226237541,0.175842139381749,-0.011556027554713,-0.0518207039839776,0.00591731414770988,-0.00853037890849797,-0.0351618612622996,0.0245709144680711,0.096446878093089,-0.047092473182626,0.161352712688396,0.0070601493699224,-0.117738939195997,-0.00129084072972603,-0.0809413307588476,0.0112143088640737,0.0894488329574674
"GSM518730",0.0438345129768038,-0.100792264083911,-0.0132011143364883,-0.0278210264401025,-0.0626290431516462,-0.0253010529123062,0.0488699549377654,0.0121876802315751,-0.0383622317318243,0.0492071275334051,-0.0152732358331619,0.123201069094194,-0.0154090399518472,-0.0539083484778002,-0.0121443712590547,0.0229234864363959,0.079262060667911,0.0177962238402802
"GSM518732",-0.00785413185541636,-0.0613812437148697,-0.0648809776312587,-0.00962394060433209,0.0251632800028349,-0.0102730619007513,-0.0258813670626848,0.0861547105201488,0.0682154872525904,-0.0423778549601264,-0.0316441602350882,0.0493830065532915,-0.0380923344010547,-0.0781408644616259,0.0137350127804323,-0.00631314998763894,0.0910942990158292,-0.0274608837165146
"GSM518734",0.0595485703900559,-0.0759281596644506,0.0410978787916201,-0.0347338639986903,-0.0604739934631967,-0.00176288872517289,0.0105499162630091,-0.025211341016784,-0.0508430376249783,0.00687987786632888,0.0133766194072179,0.0462577564463569,0.0041842936594551,0.0259792941498498,-0.00994914940693143,-0.00999174315429359,0.045778134021532,0.110000252155062
"GSM518736",-0.0333565960237948,-0.0774051733701689,0.128029038641639,9.02766628398085e-05,-0.0363059362910682,0.00745422459345907,-0.0365980524098145,-0.0611418133035597,0.102873594117612,0.00108449053708391,-0.0094415900889227,0.0684104063376024,-0.00423227182792647,-0.0877179596023246,-0.00184060098341205,-0.0719847845337316,0.026263456243099,0.0992228781996195
"GSM518738",0.0631189113811572,-0.0757835700119198,0.0154215815897347,0.0249428922188496,0.00697921295840844,0.0267058933026574,-0.0349671593764845,-0.0139426550005506,0.112759403534106,-0.0654778731196088,-0.0470111362842114,0.00552521694377174,-0.0143203833520427,-0.0138737374442779,0.00604353608266827,-0.0510607528547028,0.0829505144230531,0.0132914821743762
"GSM518739",0.0504922247493514,-0.0480853579398895,-0.0658426886872097,-0.0188243415838232,-0.0176713471084665,0.00800161923613211,-0.0487059354206474,0.115462123473109,-0.016898511391686,-0.106200406724416,0.0070438502872226,0.00142131978589491,-0.0393741730400834,-0.00535795774211768,-0.00149680516869954,0.0109858965048517,0.0769859095959868,-0.0249945468617286
"GSM518740",0.111578547199204,-0.0693202947157784,-0.0129890573064043,-0.0432966517019387,-0.0602710067658494,-0.0228789902194372,-0.00897368652549828,-0.0379168121178626,-0.0099600759938638,-0.00673347291035745,-0.000293529308731141,0.068965676510658,-0.0180158138253086,0.0353967018927783,0.028286004197987,0.0156546075771083,0.0518616934525304,0.0169757931982704
"GSM518744",0.0656286031027328,-0.0916078913320515,0.0512384347723629,-0.00345200887066925,-0.058888824637407,-0.0181638311663947,-0.0189384172643518,-0.0450483527112051,-0.02883935278819,-0.0686334484789547,-0.0275061072911642,0.0379860661908836,0.0124138658911358,-0.00315569337447062,0.0140308863580822,-0.00251359415337342,0.0530571174680115,0.12481144484926
"GSM518886",-0.077149904370729,0.0395111308951237,0.0284368156268815,-0.0112291076593459,-0.0130222108863577,0.0158552150371653,-0.0380001056605168,0.00887724381606353,-0.0131506422902989,0.00184829999113456,-0.0407603086473411,0.0200312339986914,0.0273895475715699,-0.0223289646262084,-0.0482317539752443,-0.00411538921719095,-0.0472009016459974,-0.0283618944674204
"GSM518888",-0.0592075757894586,0.0443529878721542,0.0270595477273643,0.018949231098203,0.0486002783235198,0.0517416118232222,0.274115448760043,-0.031534902423474,0.0274148824481994,0.0221522378732313,-0.0347366837936797,-0.0320304245216547,0.0122517116133292,-0.0402432195942465,0.049529018465894,-0.105911309317863,-0.0622270373859893,-0.0652976346489527
"GSM518890",-0.0565301644835194,0.015649723542385,0.0310405514815968,0.032408323767279,0.0215480934050248,0.0102584289041583,0.154595782494841,-0.0130731679145608,-0.0200756107643371,0.084778895574332,0.0924411209842188,-0.0273353536811374,0.0358819005427967,-0.0456774180775222,0.00204194222112022,-0.0655363622128971,-0.0496415499302019,0.00584697203928264
"GSM518892",-0.0560060470559175,0.0480694969522331,0.0225353072327655,-0.0471540003811097,-0.0190346752046365,-0.0192726015557029,0.00712246827623278,-0.0229433702470419,-0.0780235014119983,0.0383660799843661,-0.0158467564226607,0.0144452546826768,0.0319181365972475,0.00149336687155581,-0.0340738557872862,0.0148215708244168,-0.0525057442958605,-0.0119501938467758
"GSM518894",-0.0616506653316376,0.0747908740806233,-0.0312915707744014,0.00894777507247687,0.0583410712127885,0.0162516469730361,-0.0335299728481504,0.0676094031911355,0.0299942161194713,-0.00586306078571628,-0.0512428199260378,-0.0504434093173917,-0.0161874487909882,0.00400942164083829,-0.0505069156061234,-0.027899725719404,-0.0257487013425901,-0.0332724916102591
